leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date
,,,,,,,,,,,,,,,,,,,,space,7.218433707,,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,0,0,40,,,,,,,,,,,2,2.985641966,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,1,1,11,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,2,2,47,,,,,,,,,,,1,2.901497322,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,3,3,18,,,,,,,,,,,1,1.900963309,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,4,4,37,,,,,,,,,,,2,1.7173677,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,5,5,20,,,,,,,,,,,1,3.184749475,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,6,6,24,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,7,7,15,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.05,"Putting together 
a puzzle",0.01,"Going to the movies 
with a friend",,,,,0,8,8,0,,,,,,,,,,,1,1.884523958,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,9,9,2,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,10,10,30,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,11,11,46,,,,,,,,,,,2,2.485027243,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,12,12,13,,,,,,,,,,,2,3.101417826,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,13,13,21,,,,,,,,,,,1,2.701460187,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,14,14,28,,,,,,,,,,,2,1.751144615,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,15,15,33,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.01,"Going to a carnival 
with friends",0.01,"Rearranging furniture 
in your house",,,,,0,16,16,23,,,,,,,,,,,2,1.867681842,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,17,17,22,,,,,,,,,,,2,2.751993687,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.01,"Buying coffee on 
the way to work",0.05,"Getting retweets 
on a picture",,,,,0,18,18,6,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,19,19,12,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,20,20,10,,,,,,,,,,,1,1.367129323,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,21,21,14,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,22,22,7,,,,,,,,,,,2,1.500588908,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.03,"Going to a sporting
event with friends",0.05,Putting gas in a car,,,,,0,23,23,3,,,,,,,,,,,2,2.517852761,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,24,24,35,,,,,,,,,,,2,2.834647634,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,25,25,17,,,,,,,,,,,1,1.950680704,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.01,"Watching YouTube
videos",0.02,"Making breakfast 
for your family",,,,,0,26,26,41,,,,,,,,,,,2,3.684779488,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,27,27,44,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,28,28,34,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,29,29,49,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,30,30,1,,,,,,,,,,,2,3.084796843,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,31,31,39,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,32,32,43,,,,,,,,,,,2,3.818333,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,33,33,42,,,,,,,,,,,1,2.017816839,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,34,34,38,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,35,35,25,,,,,,,,,,,2,2.835299211,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,36,36,48,,,,,,,,,,,2,3.651615275,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,37,37,26,,,,,,,,,,,1,2.01801651,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,38,38,5,,,,,,,,,,,2,1.751802103,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,39,39,9,,,,,,,,,,,2,1.800656741,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,40,40,31,,,,,,,,,,,2,2.884759085,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,41,41,8,,,,,,,,,,,1,1.251093454,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,42,42,16,,,,,,,,,,,1,2.76817645,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,43,43,29,,,,,,,,,,,2,1.684080325,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,44,44,19,,,,,,,,,,,2,1.484856807,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,45,45,27,,,,,,,,,,,2,1.551195808,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.02,Reading at the library,0.05,"Watching the sunset 
with a significant other",,,,,0,46,46,36,,,,,,,,,,,1,2.451310044,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.03,"Watching Netflix at home 
by yourself",0.03,"Meeting new people 
at a party",,,,,0,47,47,32,,,,,,,,,,,1,1.951573319,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,48,48,45,,,,,,,,,,,1,1.300478063,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,49,49,4,,,,,,,,,,,2,2.784717503,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.05,0.01,Posting Instagram stories,"Making cookies to 
give to a friend",,,,,0,0,0,8,,,,,,,,,1,0,0.900646384,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.01,0.03,"Getting likes on a 
Facebook status","Going on a first date 
to the movies",,,,,0,1,1,20,,,,,,,,,2,0,1.500833055,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.02,0.01,Going on a blind date,"Going to a coffee 
shop with friends",,,,,0,2,2,9,,,,,,,,,2,0,1.968200212,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.02,0.02,"Working on a group
project with classmates","Getting likes on an
Instagram picture",,,,,0,3,3,17,,,,,,,,,1,0,3.168189451,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.02,0.05,"Going to an amusement 
park with a friend","Baking a cake for a 
family member’s birthday",,,,,0,4,4,2,,,,,,,,,2,0,1.917778677,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.01,0.04,"Talking over the phone
with a friend","Talking over the phone
with a significant other",,,,,0,5,5,7,,,,,,,,,2,0,3.785127421,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.05,0.01,Taking classes with a friend,"Taking a family member
 on a shopping trip",,,,,0,6,6,0,,,,,,,,,1,0,1.81799897,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.04,0.02,"Baking cookies for
a neighbor","Getting tagged in 
Instagram pictures",,,,,0,7,7,11,,,,,,,,,2,0,1.484297602,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.04,0.01,"Getting retweeted by 
a celebrity","Planning a surprise 
party for a family member",,,,,0,8,8,4,,,,,,,,,1,0,1.534256034,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.01,0.05,"Playing videogames 
with friends","Taking your friend 
on a cruise",,,,,0,9,9,6,,,,,,,,,2,0,1.217498482,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.03,0.03,"Celebrating holidays 
with family","Talking to a friend 
over Skype",,,,,0,10,10,12,,,,,,,,,1,0,1.317692774,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.03,0.01,"Going to a karaoke
bar with friends","Going on a weekend
getaway with family",,,,,0,11,11,18,,,,,,,,,1,0,1.652133738,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.03,0.04,"Going to a music
festival with friends","Buying flowers for 
a significant other",,,,,0,12,12,5,,,,,,,,,1,0,3.58490461,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.03,0.02,"Getting ice cream
with friends","Going sight-seeing
with family",,,,,0,13,13,24,,,,,,,,,1,0,2.3511792,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.01,0.05,"Getting drinks 
with co-workers","Playing icebreakers
with classmates",,,,,0,14,14,19,,,,,,,,,1,0,1.569030685,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.05,0.02,"Eating dinner at a 
restaurant with family","Eating dinner at a
restaurant with friends ",,,,,0,15,15,14,,,,,,,,,2,0,3.318655057,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.02,0.05,"Taking an art class 
with friends","Walking around Central 
Park with family",,,,,0,16,16,13,,,,,,,,,2,0,2.967763546,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.05,0.02,"Sleeping over at 
a friend's house","Taking your friend 
to the spa",,,,,0,17,17,1,,,,,,,,,1,0,1.267752381,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.05,0.03,"Going to a street fair
with friends",Having a Tweet go viral,,,,,0,18,18,15,,,,,,,,,2,0,3.184950392,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.02,0.03,"Getting verified on 
Instagram","Playing ping-pong
with friends",,,,,0,19,19,22,,,,,,,,,1,0,0.917394884,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.02,0.04,"Going to a bar 
with friends","Getting a slice of 
pizza with a friend",,,,,0,20,20,10,,,,,,,,,1,0,0.867421833,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.01,0.01,"Going to a comedy show 
with a significant other","Watching friends'
Snapchat stories",,,,,0,21,21,23,,,,,,,,,2,0,2.668198004,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.01,0.02,"Learning to drive 
with a family member","Going dancing with
a significant other",,,,,0,22,22,21,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.04,0.03,"Going to a flea market
with family","Playing volleyball
with friends",,,,,0,23,23,16,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,0.03,0.05,"Going to a parade 
with family","Making a friend’s 
favorite dinner",,,,,0,24,24,3,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,19.55630766,,,,,,,,,,,,,,,,,,,,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,6,19.271,"[(None, 0.0), (6, 17.621), (6, 19.271)]",3,5.969,5,7.619,5,7.322,6,6.535,4,6.77,4,8.553,6,6.804,4,5.618,newer wtp,exc1,18,59.93779294,0,1,2018_Nov_28_0921
